Timestamp,User,Action,Record Type Name,Record Type URL Stub,Record Identifier,View,Filters,Environment,Site URL Stub
27 Nov 2017 15:39:18 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:39:19 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_4,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:39:21 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:39:49 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:39:54 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record Dashboard,Incident,B_qSSQ,7,summary,N/A,Site,incident-detail
27 Nov 2017 15:40:13 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_6,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:40:18 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_6,View Record Dashboard,Incident,B_qSSQ,7,summary,N/A,Site,incident-detail
27 Nov 2017 15:41:32 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_6,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:41:44 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_6,View Record Dashboard,Incident,B_qSSQ,8,summary,N/A,Site,incident-detail
27 Nov 2017 15:42:35 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:42:41 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_6,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:43:12 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_6,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:43:29 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_6,View Record Dashboard,Incident,B_qSSQ,4,summary,N/A,Site,incident-detail
27 Nov 2017 15:43:30 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_6,View Record Dashboard,Incident,B_qSSQ,6,summary,N/A,Site,incident-detail
27 Nov 2017 15:48:06 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Project,oTYUaQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:48:16 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:48:25 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:48:29 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,12,summary,N/A,Site,incident-detail
27 Nov 2017 15:48:56 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_4,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:49:32 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_4,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:52:16 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_4,View Record Dashboard,Incident,B_qSSQ,11,summary,N/A,Site,incident-detail
27 Nov 2017 15:53:45 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_6,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:53:52 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_6,View Record Dashboard,Incident,B_qSSQ,11,summary,N/A,Site,incident-detail
27 Nov 2017 15:54:06 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_6,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:54:33 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record Dashboard,Incident,B_qSSQ,6,summary,N/A,Site,incident-detail
27 Nov 2017 15:55:49 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_6,View Record List,Project,oTYUaQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:58:52 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:58:56 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:59:08 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,12,summary,N/A,Site,incident-detail
27 Nov 2017 15:59:11 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,12,_-eSbUQ,N/A,Site,incident-detail
27 Nov 2017 15:59:12 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,12,_v1g_vA,N/A,Site,incident-detail
27 Nov 2017 15:59:17 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Related Action List,Incident,B_qSSQ,12,N/A,N/A,Site,incident-detail
27 Nov 2017 15:59:19 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,12,_v1g_vA,N/A,Site,incident-detail
27 Nov 2017 15:59:22 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:59:22 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 15:59:26 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,6,summary,N/A,Site,incident-detail
27 Nov 2017 15:59:38 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,6,summary,N/A,Site,incident-detail
27 Nov 2017 15:59:40 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,6,_-eSbUQ,N/A,Site,incident-detail
27 Nov 2017 15:59:42 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,6,_v1g_vA,N/A,Site,incident-detail
27 Nov 2017 15:59:45 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Related Action List,Incident,B_qSSQ,6,N/A,N/A,Site,incident-detail
27 Nov 2017 15:59:46 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,6,_v1g_vA,N/A,Site,incident-detail
27 Nov 2017 16:01:10 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 16:01:23 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,7,summary,N/A,Site,incident-detail
27 Nov 2017 16:01:40 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 16:01:46 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,3,summary,N/A,Site,incident-detail
27 Nov 2017 16:01:55 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 16:02:06 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,12,summary,N/A,Site,incident-detail
27 Nov 2017 16:04:25 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,12,summary,N/A,Site,incident-detail
27 Nov 2017 16:04:44 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 16:04:56 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,12,summary,N/A,Site,incident-detail
27 Nov 2017 16:10:11 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_6,View Record List,Project,oTYUaQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 16:10:23 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_6,View Record List,User,U1TzGg,N/A,N/A,"(active = ""1"")",Site,company-site
27 Nov 2017 16:10:35 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_6,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 16:10:42 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_6,View Record Dashboard,Incident,B_qSSQ,10,summary,N/A,Site,incident-detail
27 Nov 2017 16:10:53 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_6,View Record Dashboard,Incident,B_qSSQ,10,summary,N/A,Site,incident-detail
27 Nov 2017 16:16:25 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,15,summary,N/A,Site,incident-detail
27 Nov 2017 16:18:03 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
27 Nov 2017 16:20:12 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record Dashboard,Incident,B_qSSQ,6,summary,N/A,Site,incident-detail
28 Nov 2017 05:14:27 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 05:14:41 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record Dashboard,Incident,B_qSSQ,15,summary,N/A,Site,incident-detail
28 Nov 2017 05:14:57 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record Dashboard,Incident,B_qSSQ,15,_v1g_vA,N/A,Site,incident-detail
28 Nov 2017 05:22:32 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record Dashboard,Incident,B_qSSQ,15,_v1g_vA,N/A,Site,incident-detail
28 Nov 2017 05:23:15 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 05:23:20 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record Dashboard,Incident,B_qSSQ,6,summary,N/A,Site,incident-detail
28 Nov 2017 05:50:35 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Related Action List,Incident,B_qSSQ,6,N/A,N/A,Site,incident-detail
28 Nov 2017 05:50:49 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record Dashboard,Incident,B_qSSQ,6,summary,N/A,Site,incident-detail
28 Nov 2017 05:50:53 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Related Action List,Incident,B_qSSQ,6,N/A,N/A,Site,incident-detail
28 Nov 2017 05:50:56 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 05:51:02 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,16,summary,N/A,Site,incident-detail
28 Nov 2017 05:51:12 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record Dashboard,Incident,B_qSSQ,6,summary,N/A,Site,incident-detail
28 Nov 2017 05:51:13 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Related Action List,Incident,B_qSSQ,16,N/A,N/A,Site,incident-detail
28 Nov 2017 05:51:15 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Related Action List,Incident,B_qSSQ,6,N/A,N/A,Site,incident-detail
28 Nov 2017 05:51:37 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record Dashboard,Incident,B_qSSQ,6,summary,N/A,Site,incident-detail
28 Nov 2017 05:51:38 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,16,summary,N/A,Site,incident-detail
28 Nov 2017 05:51:44 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Related Action List,Incident,B_qSSQ,6,N/A,N/A,Site,incident-detail
28 Nov 2017 05:52:29 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record Dashboard,Incident,B_qSSQ,6,summary,N/A,Site,incident-detail
28 Nov 2017 05:52:33 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Related Action List,Incident,B_qSSQ,6,N/A,N/A,Site,incident-detail
28 Nov 2017 05:52:55 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record Dashboard,Incident,B_qSSQ,6,summary,N/A,Site,incident-detail
28 Nov 2017 05:53:00 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Related Action List,Incident,B_qSSQ,6,N/A,N/A,Site,incident-detail
28 Nov 2017 05:53:29 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record Dashboard,Incident,B_qSSQ,6,summary,N/A,Site,incident-detail
28 Nov 2017 05:53:35 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Related Action List,Incident,B_qSSQ,6,N/A,N/A,Site,incident-detail
28 Nov 2017 05:53:59 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record Dashboard,Incident,B_qSSQ,6,summary,N/A,Site,incident-detail
28 Nov 2017 05:54:20 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Related Action List,Incident,B_qSSQ,6,N/A,N/A,Site,incident-detail
28 Nov 2017 05:54:39 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record Dashboard,Incident,B_qSSQ,6,summary,N/A,Site,incident-detail
28 Nov 2017 05:56:49 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 05:57:06 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 05:57:19 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Project,oTYUaQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 05:57:46 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 06:03:33 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 06:07:15 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record List,Project,oTYUaQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 06:07:21 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Project,oTYUaQ,3,summary,N/A,Site,incident-detail
28 Nov 2017 06:07:24 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Project,oTYUaQ,3,_VxxXTw,N/A,Site,incident-detail
28 Nov 2017 06:08:16 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 06:08:20 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record List,Project,oTYUaQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 06:09:49 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 06:10:12 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 06:10:18 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,summary,N/A,Site,incident-detail
28 Nov 2017 06:10:46 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,summary,N/A,Site,incident-detail
28 Nov 2017 06:11:07 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record List,Company,M0KAcw,N/A,N/A,N/A,Site,company-site
28 Nov 2017 06:11:12 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record List,User,U1TzGg,N/A,N/A,"(active = ""1"")",Site,company-site
28 Nov 2017 06:11:14 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record List,Company,M0KAcw,N/A,N/A,N/A,Site,company-site
28 Nov 2017 06:11:17 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record List,User,U1TzGg,N/A,N/A,"(active = ""1"")",Site,company-site
28 Nov 2017 06:11:24 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record List,Company,M0KAcw,N/A,N/A,N/A,Site,company-site
28 Nov 2017 06:11:58 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 06:12:08 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Incident,B_qSSQ,17,summary,N/A,Site,incident-detail
28 Nov 2017 06:12:20 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Project,oTYUaQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 06:12:23 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record Dashboard,Project,oTYUaQ,3,summary,N/A,Site,incident-detail
28 Nov 2017 06:12:27 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_8,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 06:13:00 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 06:13:11 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,17,summary,N/A,Site,incident-detail
28 Nov 2017 06:15:14 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,17,summary,N/A,Site,incident-detail
28 Nov 2017 06:15:25 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,17,_-eSbUQ,N/A,Site,incident-detail
28 Nov 2017 06:15:44 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,17,_v1g_vA,N/A,Site,incident-detail
28 Nov 2017 06:16:13 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,17,_-eSbUQ,N/A,Site,incident-detail
28 Nov 2017 06:16:21 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,17,summary,N/A,Site,incident-detail
28 Nov 2017 06:16:41 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,17,_-eSbUQ,N/A,Site,incident-detail
28 Nov 2017 06:16:44 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,17,_v1g_vA,N/A,Site,incident-detail
28 Nov 2017 06:18:43 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,17,_-eSbUQ,N/A,Site,incident-detail
28 Nov 2017 06:18:46 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,17,_v1g_vA,N/A,Site,incident-detail
28 Nov 2017 06:21:13 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,17,summary,N/A,Site,incident-detail
28 Nov 2017 06:22:31 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,17,summary,N/A,Site,incident-detail
28 Nov 2017 06:22:39 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,17,_v1g_vA,N/A,Site,incident-detail
28 Nov 2017 06:22:52 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,17,_-eSbUQ,N/A,Site,incident-detail
28 Nov 2017 06:22:56 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Related Action List,Incident,B_qSSQ,17,N/A,N/A,Site,incident-detail
28 Nov 2017 06:23:00 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 06:23:11 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 06:23:22 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,summary,N/A,Site,incident-detail
28 Nov 2017 06:23:43 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,summary,N/A,Site,incident-detail
28 Nov 2017 06:38:11 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,summary,N/A,Site,incident-detail
28 Nov 2017 06:38:29 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,_v1g_vA,N/A,Site,incident-detail
28 Nov 2017 06:38:36 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,_-eSbUQ,N/A,Site,incident-detail
28 Nov 2017 06:38:39 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,_v1g_vA,N/A,Site,incident-detail
28 Nov 2017 06:38:44 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,_-eSbUQ,N/A,Site,incident-detail
28 Nov 2017 06:38:47 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,_v1g_vA,N/A,Site,incident-detail
28 Nov 2017 06:39:28 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,_-eSbUQ,N/A,Site,incident-detail
28 Nov 2017 06:39:46 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,summary,N/A,Site,incident-detail
28 Nov 2017 06:40:50 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,summary,N/A,Site,incident-detail
28 Nov 2017 06:40:58 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,_-eSbUQ,N/A,Site,incident-detail
28 Nov 2017 06:41:02 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,_v1g_vA,N/A,Site,incident-detail
28 Nov 2017 06:42:45 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,summary,N/A,Site,incident-detail
28 Nov 2017 06:43:28 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 06:43:36 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,summary,N/A,Site,incident-detail
28 Nov 2017 06:45:59 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,summary,N/A,Site,incident-detail
28 Nov 2017 06:46:31 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,summary,N/A,Site,incident-detail
28 Nov 2017 06:48:23 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 06:48:28 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,summary,N/A,Site,incident-detail
28 Nov 2017 06:48:56 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,summary,N/A,Site,incident-detail
28 Nov 2017 06:56:02 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 06:56:12 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 06:56:18 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,18,summary,N/A,Site,incident-detail
28 Nov 2017 06:56:24 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 06:56:29 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_7,View Record Dashboard,Incident,B_qSSQ,16,summary,N/A,Site,incident-detail
28 Nov 2017 07:00:03 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 07:03:31 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 07:07:31 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record List,Incident,B_qSSQ,N/A,N/A,N/A,Site,incident-detail
28 Nov 2017 07:07:44 GMT,_h-0000dfcc-1b5f-8000-9aee-01075c01075c_5,View Record Dashboard,Incident,B_qSSQ,6,summary,N/A,Site,incident-detail
